jid,hcbc,sfd,mdd,fcsj,dzsj
540001626,E373,丽丽县,宁德县,1577721600,1577980800
640001627,N896,潮州县,秀梅市,1577721600,1577980800
240001628,Y507,永安县,平市,1577721600,1577980800
240001629,K969,太原县,台北市,1577721600,1577980800
340001630,E064,凤英县,南京县,1577721600,1577980800
340001631,C263,芳县,西宁县,1577721600,1577980800
240001634,C003,南京县,红霞市,1577721600,1577980800
540001635,Y954,秀荣县,淑珍市,1577721600,1577980800
640001636,E194,杰县,哈尔滨县,1577721600,1577980800
740001638,S701,淮安市,兴城市,1577721600,1577980800
440001639,G020,哈尔滨县,杰市,1577721600,1577980800
940001640,D132,重庆县,永安市,1577721600,1577980800
340001641,E251,欢市,北镇市,1577721600,1577980800
840001642,G299,楠市,郑州县,1577721600,1577980800
740001643,C572,西安县,琴县,1577721600,1577980800
640001644,D309,合山市,北京县,1577721600,1577980800
640001646,D254,丹县,成市,1577721600,1577980800
940001648,N400,乌鲁木齐市,磊县,1577721600,1577980800
640001649,E688,玉华县,凤英县,1577721600,1577980800
740001650,S338,凤英市,梅市,1577721600,1577980800
840001651,D749,林县,志强市,1577721600,1577980800
640001652,Y658,宁市,秀荣市,1577721600,1577980800
640001654,R643,桂芝市,明县,1577721600,1577980800
540001655,L540,凯市,贵阳市,1577721600,1577980800
640001656,L011,上海县,红梅市,1577721600,1577980800
440001657,T950,深圳市,林市,1577721600,1577980800
240001658,Z029,淮安县,梅市,1577721600,1577980800
740001659,H890,贵阳县,利县,1577721600,1577980800
140001660,C082,杭州县,海口市,1577721600,1577980800
240001661,A417,合山市,红县,1577721600,1577980800
640001663,C221,北京市,巢湖县,1577721600,1577980800
840001664,L331,帆县,长沙市,1577721600,1577980800
840001665,T071,郑州县,兵市,1577721600,1577980800
440001667,L460,合山市,南京市,1577721600,1577980800
340001668,Z002,通辽市,合山市,1577721600,1577980800
240001669,T792,宁县,辽阳市,1577721600,1577980800
140001670,G526,哈尔滨县,贵阳县,1577721600,1577980800
640001671,G753,丽县,哈尔滨县,1577721600,1577980800
540001672,Z046,石家庄县,昆明市,1577721600,1577980800
740001673,G599,英县,婷婷市,1577721600,1577980800
640001674,G221,燕市,秀英县,1577721600,1577980800
540001675,K283,浩县,长春县,1577721600,1577980800
640001676,Z312,潮州市,强县,1577721600,1577980800
740001677,C133,石家庄市,沈阳县,1577721600,1577980800
540001678,D850,北镇市,六安县,1577721600,1577980800
340001679,D210,沈阳县,香港县,1577721600,1577980800
240001680,Y807,宜都县,璐县,1577721600,1577980800
640001682,A623,云县,玉华市,1577721600,1577980800
940001683,E622,阳市,合肥市,1577721600,1577980800
140001685,C439,南昌市,海门市,1577721600,1577980800
440001686,D202,福州市,桂香县,1577721600,1577980800
140001687,Z262,文市,柳县,1577721600,1577980800
840001688,T365,澳门市,南宁市,1577721600,1577980800
340001689,L374,邯郸市,宁县,1577721600,1577980800
340001690,K032,北镇县,波县,1577721600,1577980800
840001691,Y983,杰市,晨县,1577721600,1577980800
640001692,E840,建平县,汕尾市,1577721600,1577980800
140001693,N620,丽华市,西安市,1577721600,1577980800
840001694,C331,深圳市,北镇市,1577721600,1577980800
440001695,T476,伟市,莉县,1577721600,1577980800
140001696,A943,合山市,雪梅县,1577721600,1577980800
740001697,D744,广州市,潜江市,1577721600,1577980800
540001698,E201,宁德县,长沙县,1577721600,1577980800
140001699,H980,云县,霞县,1577721600,1577980800
640001700,Z096,秀兰市,娟市,1577721600,1577980800
240001703,N446,磊县,柳州市,1577721600,1577980800
340001704,T425,石家庄县,辛集县,1577721600,1577980800
740001705,G210,澳门市,建平市,1577721600,1577980800
640001706,L375,云市,马鞍山市,1577721600,1577980800
740001707,Y801,太原县,丽丽县,1577721600,1577980800
140001708,D445,齐齐哈尔市,雪县,1577721600,1577980800
840001709,A469,辽阳市,晶市,1577721600,1577980800
240001710,K744,雷市,嘉禾县,1577721600,1577980800
840001711,C322,桂花市,霞县,1577721600,1577980800
840001712,H572,欢市,西安县,1577721600,1577980800
940001713,G229,广州县,广州市,1577721600,1577980800
340001714,H725,帅市,文县,1577721600,1577980800
740001716,G318,玉华县,哈尔滨县,1577721600,1577980800
440001717,L818,齐齐哈尔县,大冶市,1577721600,1577980800
640001718,R885,深圳市,燕市,1577721600,1577980800
640001719,A648,石家庄市,海口县,1577721600,1577980800
440001720,R724,巢湖市,沈阳县,1577721600,1577980800
440001721,N304,凯县,建平市,1577721600,1577980800
740001722,T360,西安县,鑫县,1577721600,1577980800
640001723,S483,合肥县,邯郸市,1577721600,1577980800
240001724,Y479,桂荣县,建市,1577721600,1577980800
440001725,T556,璐县,哈尔滨县,1577721600,1577980800
340001728,D630,淑英市,淑兰市,1577721600,1577980800
140001729,C857,南宁市,北镇县,1577721600,1577980800
840001730,S957,沈阳县,深圳市,1577721600,1577980800
140001731,Y154,深圳市,柳州市,1577721600,1577980800
940001732,Z048,强市,鹏县,1577721600,1577980800
540001733,Z639,丽娟县,汕尾县,1577721600,1577980800
540001734,L922,梧州县,荆门市,1577721600,1577980800
640001735,R016,波市,秀芳市,1577721600,1577980800
840001736,T104,岩县,杭州市,1577721600,1577980800
640001738,Y171,嘉禾县,红霞市,1577721600,1577980800
640001739,D832,旭市,兰英市,1577721600,1577980800
540001740,D363,宁市,楠市,1577721600,1577980800
240001741,D649,张家港市,哈尔滨县,1577721600,1577980800
340001742,E254,贵阳县,沈阳县,1577721600,1577980800
240001745,G949,柳州市,鹏县,1577721600,1577980800
440001746,C469,拉萨县,长春市,1577721600,1577980800
240001747,T014,鑫市,西宁市,1577721600,1577980800
340001749,T934,桂花市,梅县,1577721600,1577980800
740001750,K280,北京市,齐齐哈尔县,1577721600,1577980800
240001751,T181,凤英县,杨市,1577721600,1577980800
940001752,Y304,通辽县,兰英县,1577721600,1577980800
940001753,E763,呼和浩特县,楠市,1577721600,1577980800
940001754,A971,哈尔滨市,广州市,1577721600,1577980800
340001755,S176,岩市,明市,1577721600,1577980800
240001756,S644,旭县,丽娟市,1577721600,1577980800
640001757,C774,银川县,婷婷县,1577721600,1577980800
740001758,R843,桂花市,霞市,1577721600,1577980800
140001759,H736,济南县,丹丹市,1577721600,1577980800
540001760,L270,潮州市,关岭县,1577721600,1577980800
740001761,S488,宜都市,建平市,1577721600,1577980800
140001762,H747,北镇县,合肥市,1577721600,1577980800
540001763,S360,娜市,台北县,1577721600,1577980800
240001764,C378,台北市,宜都县,1577721600,1577980800
440001765,T740,凤英县,晶县,1577721600,1577980800
340001766,Z350,建市,哈尔滨县,1577721600,1577980800
940001767,R127,昆明县,台北市,1577721600,1577980800
240001768,E757,深圳市,玉英市,1577721600,1577980800
940001769,R234,柳州市,燕市,1577721600,1577980800
240001770,C574,秀荣县,潜江市,1577721600,1577980800
940001771,A266,凤兰县,杨县,1577721600,1577980800
140001772,D106,哈尔滨市,倩市,1577721600,1577980800
240001773,T622,太原市,兴城市,1577721600,1577980800
340001775,A262,桂花市,六盘水市,1577721600,1577980800
940001776,T352,晨市,伟县,1577721600,1577980800
940001778,H643,红市,重庆县,1577721600,1577980800
640001779,D093,银川市,上海市,1577721600,1577980800
440001780,L570,阜新市,娜县,1577721600,1577980800
540001781,D049,英县,秀珍县,1577721600,1577980800
240001782,E606,巢湖市,萍市,1577721600,1577980800
640001783,C148,上海县,西宁县,1577721600,1577980800
540001785,A020,凤兰县,海燕县,1577721600,1577980800
840001786,R325,静县,西宁县,1577721600,1577980800
240001787,C369,阜新市,勇县,1577721600,1577980800
540001788,A506,平市,雪梅市,1577721600,1577980800
840001789,S373,西安市,沈阳县,1577721600,1577980800
940001790,H233,丽娟市,雷市,1577721600,1577980800
240001791,N868,邯郸市,荆门县,1577721600,1577980800
940001792,R352,玲县,飞市,1577721600,1577980800
340001793,G370,超市,玉县,1577721600,1577980800
940001795,A164,潜江市,荆门县,1577721600,1577980800
740001796,C695,澳门县,桂兰县,1577721600,1577980800
740001797,L767,洋县,雪梅市,1577721600,1577980800
440001798,L522,淑兰市,香港县,1577721600,1577980800
540001799,L504,桂荣县,拉萨县,1577721600,1577980800
540001800,D634,大冶县,玲市,1577721600,1577980800
840001801,C519,志强市,林县,1577721600,1577980800
540001802,D232,桂芳市,春梅市,1577721600,1577980800
740001803,Y309,六盘水市,贵阳市,1577721600,1577980800
340001804,E593,宁市,通辽县,1577721600,1577980800
340001805,R609,福州市,强县,1577721600,1577980800
840001806,Z741,佛山市,红市,1577721600,1577980800
640001808,G960,海燕县,秀云县,1577721600,1577980800
440001809,E553,娜市,合肥市,1577721600,1577980800
640001810,S023,欣县,霞市,1577721600,1577980800
840001811,C449,南昌市,长春市,1577721600,1577980800
340001812,S074,秀兰县,东莞县,1577721600,1577980800
840001813,Z107,哈尔滨市,桂香市,1577721600,1577980800
440001815,T129,建军市,桂兰市,1577721600,1577980800
640001816,E959,乌鲁木齐县,斌市,1577721600,1577980800
240001817,D558,关岭县,冬梅市,1577721600,1577980800
940001818,A922,旭市,阜新市,1577721600,1577980800
140001819,L431,岩市,帆县,1577721600,1577980800
340001820,Y520,重庆县,宜都市,1577721600,1577980800
840001821,A032,莹市,天津市,1577721600,1577980800
240001822,K217,天津市,澳门县,1577721600,1577980800
940001823,N583,宜都市,广州县,1577721600,1577980800
340001824,R649,南昌市,海门市,1577721600,1577980800
240001825,Z072,六安市,西安市,1577721600,1577980800
140001826,C054,瑞市,乌鲁木齐市,1577721600,1577980800
740001827,R338,建国县,石家庄市,1577721600,1577980800
440001828,E631,晶市,冬梅市,1577721600,1577980800
940001829,H332,建华县,雷市,1577721600,1577980800
540001830,S105,邯郸县,哈尔滨县,1577721600,1577980800
240001831,D162,秀兰市,沈阳市,1577721600,1577980800
540001832,E110,台北县,西宁县,1577721600,1577980800
240001833,D690,静县,霞市,1577721600,1577980800
840001834,D327,北京市,东莞县,1577721600,1577980800
240001835,L930,娜县,强市,1577721600,1577980800
440001836,S947,秀兰县,丽县,1577721600,1577980800
340001837,K456,宁德县,鑫县,1577721600,1577980800
640001838,L226,艳县,丽华市,1577721600,1577980800
440001839,C568,峰县,邯郸市,1577721600,1577980800
340001840,L288,宜都县,宁德县,1577721600,1577980800
540001841,Z357,柳市,秀华市,1577721600,1577980800
640001842,C706,莹县,璐市,1577721600,1577980800
940001843,D821,长沙县,兴安盟县,1577721600,1577980800
640001844,R344,石家庄县,强市,1577721600,1577980800
740001845,T999,海燕市,桂芳市,1577721600,1577980800
240001846,C625,惠州市,潮州县,1577721600,1577980800
440001847,Y599,济南县,张家港市,1577721600,1577980800
940001848,Z707,兴安盟县,长春县,1577721600,1577980800
740001849,G795,丽华县,合肥县,1577721600,1577980800
940001850,C306,郑州市,昆明县,1577721600,1577980800
340001851,G044,梧州县,丽丽市,1577721600,1577980800
240001852,N209,成县,太原县,1577721600,1577980800
240001853,G065,西宁县,博市,1577721600,1577980800
240001854,Y362,欣县,兰州县,1577721600,1577980800
840001855,N036,长春县,太原市,1577721600,1577980800
740001857,S853,兰州县,南京县,1577721600,1577980800
540001858,S290,静县,文县,1577721600,1577980800
140001859,G014,西安县,哈尔滨市,1577721600,1577980800
540001860,H715,旭市,梧州市,1577721600,1577980800
840001861,Z376,通辽市,莉市,1577721600,1577980800
640001862,K285,柳市,北京县,1577721600,1577980800
340001863,A283,台北市,惠州县,1577721600,1577980800
140001864,G290,沈阳市,邯郸市,1577721600,1577980800
140001865,L043,瑞市,银川县,1577721600,1577980800
540001866,R574,银川县,超市,1577721600,1577980800
240001867,T145,郑州市,呼和浩特县,1577721600,1577980800
340001869,N160,长沙市,长春县,1577721600,1577980800
440001870,R358,通辽市,兰英市,1577721600,1577980800
540001871,N658,海口县,阜新县,1577721600,1577980800
240001872,Y121,郑州县,斌县,1577721600,1577980800
340001873,Y300,南京市,想县,1577721600,1577980800
940001874,Y854,沈阳县,利县,1577721600,1577980800
140001875,C381,关岭市,兴城县,1577721600,1577980800
840001876,T368,丽娟市,佛山县,1577721600,1577980800
640001877,H509,哈尔滨县,南昌县,1577721600,1577980800
140001878,E008,福州县,博县,1577721600,1577980800
540001879,A061,台北市,福州市,1577721600,1577980800
340001880,Y367,帆县,银川县,1577721600,1577980800
340001881,C495,永安市,建国市,1577721600,1577980800
940001884,A073,潜江县,东莞市,1577721600,1577980800
740001885,R910,乌鲁木齐县,沈阳县,1577721600,1577980800
240001886,D791,畅市,北京市,1577721600,1577980800
240001887,R255,瑜市,秀英县,1577721600,1577980800
440001888,N149,华县,凯市,1577721600,1577980800
240001889,K557,上海市,雷县,1577721600,1577980800
940001890,R420,玉华市,兰州县,1577721600,1577980800
340001891,G190,玉兰市,太原县,1577721600,1577980800
940001892,S850,关岭市,飞县,1577721600,1577980800
340001893,G815,玉县,深圳县,1577721600,1577980800
940001894,N469,南昌县,潮州县,1577721600,1577980800
940001895,H912,东莞市,雪市,1577721600,1577980800
540001896,N597,惠州县,静县,1577721600,1577980800
840001897,T264,六安市,马鞍山县,1577721600,1577980800
440001898,Z490,畅县,波市,1577721600,1577980800
440001899,E680,娜县,深圳市,1577721600,1577980800
640001900,K581,石家庄市,北镇市,1577721600,1577980800
540001901,G760,哈尔滨县,哈尔滨县,1577721600,1577980800
940001903,D755,帅市,岩市,1577721600,1577980800
740001904,E928,淮安市,艳县,1577721600,1577980800
840001905,R223,辛集市,勇市,1577721600,1577980800
840001906,N872,马鞍山县,荆门市,1577721600,1577980800
540001907,L151,宜都县,健县,1577721600,1577980800
340001908,D593,玉华县,淑英县,1577721600,1577980800
740001909,L628,春梅县,霞县,1577721600,1577980800
140001910,K777,拉萨市,天津县,1577721600,1577980800
940001911,H297,六盘水县,哈尔滨县,1577721600,1577980800
840001912,D804,萍县,桂英县,1577721600,1577980800
740001913,R108,静市,上海县,1577721600,1577980800
240001914,D731,晨市,惠州县,1577721600,1577980800
640001915,G859,通辽县,凤兰市,1577721600,1577980800
940001916,H325,辉县,永安市,1577721600,1577980800
140001917,Y189,长沙县,艳市,1577721600,1577980800
640001918,K104,桂珍县,晨县,1577721600,1577980800
340001919,L934,北镇市,桂花市,1577721600,1577980800
440001920,Z349,丹市,乌鲁木齐县,1577721600,1577980800
540001921,N341,桂兰市,海门市,1577721600,1577980800
240001922,G236,凤英县,旭县,1577721600,1577980800
540001925,R585,旭市,合肥县,1577721600,1577980800
940001926,S636,强市,巢湖县,1577721600,1577980800
540001927,A223,艳县,飞县,1577721600,1577980800
340001928,H112,西安县,惠州市,1577721600,1577980800
840001929,T097,涛县,帅市,1577721600,1577980800
140001930,K401,秀荣县,宜都市,1577721600,1577980800
740001931,D384,齐齐哈尔市,秀梅市,1577721600,1577980800
640001932,Z402,杭州县,香港市,1577721600,1577980800
240001934,A026,雷县,桂兰县,1577721600,1577980800
340001935,Y616,贵阳县,华市,1577721600,1577980800
440001936,E027,洋县,梧州市,1577721600,1577980800
540001937,N986,建平县,广州市,1577721600,1577980800
740001938,S678,济南县,海燕县,1577721600,1577980800
440001939,G171,海门县,玉华县,1577721600,1577980800
240001940,S200,银川县,东市,1577721600,1577980800
840001941,R807,淮安市,杭州县,1577721600,1577980800
640001943,K963,秀芳县,荣市,1577721600,1577980800
640001944,D434,汕尾县,桂芳市,1577721600,1577980800
540001945,D869,淮安县,台北县,1577721600,1577980800
740001946,Z755,斌县,兰州市,1577721600,1577980800
