jid,companyid,companyname,qyxz,qydz,clrq
130002397,a549db2f26ed3c02bafbac0559efb231,鸿睿思博信息有限公司,科技有限公司,宁夏回族自治区柳州市安次高路H座,1453996800
130002398,b2b450e52585d0210e9a6796ce05d475,银嘉网络有限公司,信息有限公司,浙江省秀华市魏都大冶街h座,1447689600
630002399,34374a1371b57fc910141f21ae65f123,四通信息有限公司,科技有限公司,云南省梧州市门头沟蓝路W座,1500825600
230002400,d47e07147b120df9d0df906713e0422b,浦华众城网络有限公司,科技有限公司,内蒙古自治区石家庄市沈北新宁德路O座,1484582400
430002401,59fe7090b0a32d09e373cdf909f82d13,易动力传媒有限公司,信息有限公司,贵州省六盘水市房山哈尔滨街V座,1471968000
730002402,c783d979bc3e9d10e1b0655e8deba432,迪摩信息有限公司,网络有限公司,内蒙古自治区石家庄县房山祝街U座,1453219200
930002403,adc0b324980c9cf46e04d1a41e9b9cc5,中建创业传媒有限公司,科技有限公司,香港特别行政区合山县西夏田街v座,1464105600
530002404,d76977e4e248f22f41b4e3f5752bef41,图龙信息科技有限公司,网络有限公司,河南省梧州市山亭哈尔滨路Y座,1455638400
130002405,3ef3313904431b0abc50bcae4e91fb83,戴硕电子信息有限公司,科技有限公司,重庆市彬县合川宋路Y座,1426003200
130002406,6d8ea5e037d74dd6fa68a78ba2cf7472,和泰科技有限公司,信息有限公司,湖南省六安县城北郑路N座,1433347200
930002407,2a447174855e86f1ae9ba0cac909bc9c,联软传媒有限公司,传媒有限公司,广西壮族自治区博县沙市伍路V座,1488902400
730002408,d9bcb0d54cc7e5780d0f1894be87c62d,时刻传媒有限公司,信息有限公司,青海省坤县兴山刘路r座,1507737600
930002409,f56397e07fd692a00ca785405da33d70,菊风公司传媒有限公司,传媒有限公司,重庆市银川县蓟州蔡街s座,1487606400
130002410,460ca6dc9f9bc3743d8ad96ec3c4f124,海创网络有限公司,传媒有限公司,重庆市乌鲁木齐市长寿周街j座,1472659200
430002411,246a402957d28c86611d1f40d8c8756d,群英传媒有限公司,传媒有限公司,江西省长春县金平杨路U座,1491753600
930002412,40d7bbdd0310c029912655aa5bf94fdc,毕博诚科技有限公司,科技有限公司,江苏省玉华县白云史街S座,1436544000
230002413,45628c493d4b6d4edf7e2c76eb226db5,海创网络有限公司,网络有限公司,青海省济南县高明永安街b座,1457798400
330002414,fa8dee2976b87043d00d96e971455bc3,创汇信息有限公司,信息有限公司,吉林省婷婷县滨城香港街p座,1488470400
730002415,f7f7ece541dd251eed2e89aa364987a1,天开网络有限公司,信息有限公司,贵州省桂荣县蓟州马鞍山路n座,1426608000
930002416,aab6803b88107c18a4d77b4e8152d42f,银嘉科技有限公司,科技有限公司,重庆市倩县魏都合肥路D座,1485792000
630002417,d5f5ed8f7a91d6a8625a18339ee4e9c0,易动力信息有限公司,信息有限公司,河南省南昌市双滦昆明街O座,1483200000
930002418,b30572d35f0e0f55a4c6daa3c5f646d3,富罳传媒有限公司,信息有限公司,澳门特别行政区巢湖县淄川郑州路m座,1471363200
530002419,4248d15cdf91f022b61448e55618813d,昊嘉科技有限公司,科技有限公司,河南省兰英市南长柳州路o座,1421856000
630002420,a0c6dec91be596b53144508f9e8511dd,图龙信息传媒有限公司,网络有限公司,河南省北京市合川马鞍山街F座,1512403200
530002421,937db3c21ea08fbbb195644974585fbc,彩虹信息有限公司,科技有限公司,河南省斌市清浦潮州路O座,1460649600
430002422,597efdae6818a4a17f1d32ee4e926261,浙大万朋信息有限公司,科技有限公司,福建省英县安次兴城路c座,1503417600
630002423,cfe6adee467876cd8cc8b7318b5d75d0,昊嘉网络有限公司,传媒有限公司,江苏省海口县永川车街i座,1482249600
630002424,04a8e837f2f036b33e2c1b5865046bdd,开发区世创网络有限公司,网络有限公司,贵州省大冶市长寿成都街R座,1477324800
330002425,e734baf8eb4698fe72afa905444b14a1,时空盒数字科技有限公司,网络有限公司,北京市嘉禾市孝南袁街o座,1474992000
230002426,a803f81aa4f493cfa44ad43c8734a170,浦华众城科技有限公司,信息有限公司,北京市伟市萧山叶街A座,1492790400
230002427,db775b10e6dfb39f8e8458237b16ae83,联通时科传媒有限公司,科技有限公司,甘肃省岩县淄川长春路e座,1509984000
930002428,a49219782088be9b3319d01b71e15fc0,和泰网络有限公司,信息有限公司,北京市桂兰市高坪梧州街l座,1504022400
930002429,13c0c834603237a6b08036ab209dc511,国讯网络有限公司,传媒有限公司,青海省淮安县高坪东莞街z座,1504022400
230002430,5f5726d0cd837b0f28a9dbc03ccd19e5,海创信息有限公司,信息有限公司,青海省呼和浩特市江北柯街m座,1426262400
130002431,bd2bb54062acf159f2e62952c338996c,华成育卓网络有限公司,传媒有限公司,北京市宁市魏都罗路h座,1453651200
930002432,5132f33d8ae24c7f0372d96165a27612,银嘉科技有限公司,信息有限公司,河北省晨县朝阳海口路N座,1513699200
630002433,dbb3d3b947eac2db9c8a5e485438a377,MBP软件网络有限公司,信息有限公司,新疆维吾尔自治区桂珍市永川林街X座,1475856000
830002434,5698da0f4d6901229d393515265b8bf9,四通传媒有限公司,网络有限公司,湖北省沈阳市华龙福州街M座,1446307200
230002435,f5b6e4d6d682d397c127bba1ca23c817,联通时科网络有限公司,科技有限公司,山东省明市城东海门街I座,1465574400
330002436,e3f412fe0b1e14efecf855256b283e3d,襄樊地球村科技有限公司,网络有限公司,广东省佛山市蓟州蒋街x座,1485273600
130002437,e7819eef29c07d39b3cc8a3afbb8ad65,彩虹传媒有限公司,信息有限公司,台湾省秀兰县清城徐路c座,1484582400
230002438,de1e3cb40bd1cc57c28ecf2b189222e7,鑫博腾飞信息有限公司,网络有限公司,山东省银川县普陀宁德路C座,1504108800
430002439,f7fe6c548a1379ad56662004d8166d30,天益网络有限公司,信息有限公司,贵州省波县金平兰州街i座,1450108800
630002440,e7f7c6430554413009c0574f08d02127,创汇科技有限公司,网络有限公司,福建省岩县合川淮安路I座,1491580800
630002441,8032532f521dc676017044f11d2306aa,兰金电子信息有限公司,网络有限公司,香港特别行政区敏市南溪刘街X座,1439136000
630002442,4115700e8eac18703bbd35d15efcacd6,思优信息有限公司,传媒有限公司,青海省石家庄县江北王路e座,1504800000
430002443,189c544f3f25abc0b8483f7a2438c6a0,华泰通安传媒有限公司,传媒有限公司,黑龙江省兴城市蓟州通辽街Y座,1448985600
130002444,765b965bd4f53489275f5f2785fe9fc6,盟新信息有限公司,传媒有限公司,山东省东市合川龙路O座,1436457600
530002445,547f1a59d44ea305ac76ed9f93fabec2,思优网络有限公司,科技有限公司,新疆维吾尔自治区大冶县房山龙街T座,1433520000
430002446,1e0442a85f452a39a8c58f6993042dc6,合联电子网络有限公司,传媒有限公司,吉林省巢湖县怀柔王街J座,1434902400
530002447,8923734e70fc910a48880bd49c259e52,盟新信息有限公司,信息有限公司,陕西省桂花市华龙殷街m座,1482076800
830002448,82e8612a0d5d0c36c827836260afdc58,国讯信息有限公司,信息有限公司,天津市呼和浩特县萧山澳门街m座,1432915200
330002449,f97a616a1658ed013f0b11cbde5d13c8,联软传媒有限公司,信息有限公司,辽宁省拉萨县房山李路k座,1495382400
430002450,19f1b791a9e2fc41d73e1905bdf310d6,良诺信息有限公司,传媒有限公司,青海省海口县江北冯街K座,1435507200
330002451,5113a693b69eb8223f84af7dd322f5f1,天开网络有限公司,网络有限公司,浙江省雪梅县城北福州路S座,1488297600
630002452,c21ec1ff92b67dca2492eae2786cb99c,泰麒麟传媒有限公司,传媒有限公司,内蒙古自治区石家庄县怀柔张街y座,1490889600
130002453,c511ee08aaa50730fa007d2806502eb4,趋势信息有限公司,科技有限公司,云南省琴县金平佛山路o座,1510848000
930002454,b63bd8d4d614cb35f115ebef7b547e48,和泰信息有限公司,网络有限公司,福建省建华市崇文齐齐哈尔路p座,1510243200
530002455,48b6cb49b76737f8cccbaf15fdb82333,襄樊地球村信息有限公司,传媒有限公司,四川省福州市秀英李街N座,1431705600
730002456,1c5b564d4a17c95bdbe2dc48fc463c35,思优信息有限公司,信息有限公司,海南省阜新县南溪澳门街x座,1500048000
930002457,48bfdf5a9c79eebef9f9af4a3f0dfab7,华远软件信息有限公司,科技有限公司,福建省福州市闵行乌鲁木齐街S座,1508860800
730002458,82652398c80952e5a83df0e9ff9d8978,襄樊地球村信息有限公司,信息有限公司,山西省深圳市南溪合肥路V座,1438790400
830002459,d2522754c4cd1d0dc11372cca4c4ccef,网新恒天传媒有限公司,传媒有限公司,四川省旭县高港张街Y座,1438444800
330002460,2af077e516950c480018f12defa5da12,海创科技有限公司,网络有限公司,西藏自治区鹏市城东上海路D座,1502553600
330002461,a0e7cad2d8bfe5ca45e979d51ed14be9,太极网络有限公司,传媒有限公司,湖南省北京县海陵尹路Q座,1460217600
930002462,fa1bc039f34fc86d46f0855e910827f3,恩悌科技有限公司,信息有限公司,广西壮族自治区辛集市清河杨街J座,1462032000
430002463,cd65de83d6118ba0f8ba059b0d8bcd7a,精芯网络有限公司,信息有限公司,四川省长沙市淄川张路F座,1494864000
930002464,b9ff92f5629b58392239ac09cfe74684,同兴万点网络有限公司,科技有限公司,重庆市柳市秀英太原街w座,1456588800
830002465,f6f2e5ba0182260fa033243ae3f53422,晖来计算机传媒有限公司,传媒有限公司,西藏自治区张家港市白云王路K座,1437926400
930002466,76af7d7d53b168ebdc014767ba03c4ca,创亿传媒有限公司,科技有限公司,福建省兴城县璧山合肥路J座,1426435200
330002467,0c6b40b828f30573e1b0e07884220e9c,信诚致远网络有限公司,信息有限公司,重庆市林市朝阳长春路T座,1508774400
530002468,6e72cc06055ab126395dbc45b0ae12f9,良诺信息有限公司,科技有限公司,宁夏回族自治区桂兰市西峰顾路K座,1463328000
230002469,810353fc521850ac20a9398a15554c5e,天开网络有限公司,网络有限公司,广西壮族自治区西安市花溪张路u座,1460908800
530002470,af6acd2e5967adf039d2add457c125c8,飞利信网络有限公司,信息有限公司,内蒙古自治区明市秀英大冶街T座,1424448000
230002471,ff7aeaffb246e07b278caa291d1eab37,黄石金承科技有限公司,信息有限公司,福建省海燕市沙市广州街L座,1484150400
130002472,ef26bbd5d5f5e58f8b103d50cd4def70,通际名联科技有限公司,信息有限公司,澳门特别行政区香港县永川天津街e座,1487952000
330002473,243bf41cfc9998ea394a69fbd8feac32,思优信息有限公司,信息有限公司,江西省澳门市静安阜新路m座,1481990400
730002474,ca1b54b8db2152158e230c27f8df3f8e,诺依曼软件网络有限公司,科技有限公司,香港特别行政区阜新市牧野何街n座,1450627200
130002475,ee9f8dc4a64085f3214cb1f721ecc938,易动力信息有限公司,科技有限公司,四川省天津县南长陈路F座,1463500800
330002476,4a61756e4076299944c9a223310e84bd,雨林木风计算机传媒有限公司,传媒有限公司,宁夏回族自治区柳州市清城杭州路Y座,1479484800
230002477,e6a57ec4f6bb524790d27189a6bb298a,联软信息有限公司,科技有限公司,河北省长沙县江北金路p座,1450022400
330002478,552394a42fc54c5648ff3b58df937e13,信诚致远科技有限公司,信息有限公司,湖南省哈尔滨市六枝特兴城街b座,1474905600
230002479,61c7243f09e49c0b132fb8bd32d6cf6d,戴硕电子网络有限公司,网络有限公司,河北省佛山县吉区杭州路K座,1469116800
330002480,0e50d1e3ea81a81d66570d20d67dd9aa,明腾传媒有限公司,科技有限公司,山西省利县长寿太原街w座,1478880000
630002481,b664e49447ff16f04a770099fbc753ea,南康网络有限公司,传媒有限公司,山东省上海市西峰杜路N座,1492358400
830002482,ab59246606d339ad3e1e36dd0d1a5423,商软冠联科技有限公司,科技有限公司,云南省贵阳县高明乌鲁木齐街p座,1501776000
330002483,e25b6a04de74a85dcb0d73b624f8b522,浙大万朋信息有限公司,信息有限公司,青海省长春县房山北镇路O座,1487779200
730002484,ed4088053b5d564a63b5a6e513e89ce8,巨奥网络有限公司,网络有限公司,湖南省凤兰市清河香港路M座,1510502400
730002485,f239a8bd1e123a0586254f5f05e4656a,毕博诚传媒有限公司,信息有限公司,吉林省霞县孝南太原街e座,1470499200
730002486,e46b29eac68875489c61039ad03c7c48,商软冠联网络有限公司,科技有限公司,香港特别行政区云县东丽向路o座,1434902400
330002487,3a586caa3d359176c807de33e743f9be,图龙信息网络有限公司,信息有限公司,广西壮族自治区济南县滨城广州路N座,1497283200
430002488,b70cf743c2a131493fd8403802d7585a,新格林耐特传媒有限公司,科技有限公司,河南省海口县静安何街o座,1453132800
130002489,2f24b4481244940ff735d5e0fce3f989,迪摩网络有限公司,传媒有限公司,辽宁省芳县高坪张家港街e座,1477324800
230002490,57732c9fa2ae858f6dd6a8609c1b9378,恩悌科技有限公司,传媒有限公司,湖北省广州市高明杨街p座,1461945600
630002491,cd87c4338d50eb5fc9494ceac8547e67,毕博诚科技有限公司,信息有限公司,广西壮族自治区南京县普陀艾路f座,1493136000
830002492,1f33ab5ce10be501e6ed5bbe8d1b4d7c,七喜网络有限公司,科技有限公司,黑龙江省嘉禾县华龙胡路Z座,1459699200
230002493,7087378f32ab404d806912124b3f30a6,菊风公司网络有限公司,网络有限公司,宁夏回族自治区宜都县朝阳魏路V座,1434211200
330002494,873d4d0d68f9c701eaf74bbc6e99b9be,图龙信息信息有限公司,传媒有限公司,北京市桂花市花溪沈阳街A座,1483286400
730002495,9906e224af6205096c3ebff47d84b86a,菊风公司网络有限公司,网络有限公司,湖南省龙市花溪荆门街r座,1461340800
230002496,59b6608820e0f65a1c3733ebe021a034,新格林耐特传媒有限公司,科技有限公司,北京市南京县龙潭东莞路d座,1443283200
230002497,3f725fc3351e580398d5aed93aef0cb2,群英传媒有限公司,科技有限公司,湖北省北京市和平邓路C座,1431705600
930002498,f4b9ef60fd9f4d72ba61f1106ebbe4fe,易动力网络有限公司,传媒有限公司,新疆维吾尔自治区桂兰市萧山哈尔滨街w座,1451145600
930002499,a83fb8f6bec65a40c5090858d8e3727b,迪摩传媒有限公司,科技有限公司,甘肃省银川市黄浦阜新街v座,1435766400
530002500,8a45ead81741c3cc93717ad10cb8d7c8,富罳科技有限公司,信息有限公司,山西省琳市滨城周路P座,1505232000
430002501,157a551f9271c80eba6ebe1fb7996561,和泰传媒有限公司,信息有限公司,西藏自治区兵县滨城莫街m座,1424016000
130002502,74806c619be0063b6bed6240c809b0e4,国讯传媒有限公司,网络有限公司,山东省柳州市怀柔贾路D座,1503158400
930002503,05dbdf049a0bb7d52314b454c156ae5b,泰麒麟网络有限公司,传媒有限公司,江苏省金凤县怀柔孙路F座,1492358400
530002504,ebb5bee7eb78d3588307d9b8fc9d4416,万迅电脑网络有限公司,信息有限公司,台湾省冬梅市高港庞街x座,1439568000
130002505,42ed1d8a57c49a7447df9cc1be7efc25,明腾信息有限公司,科技有限公司,山东省佛山市吉区大冶路k座,1514131200
630002506,900bc313eb399aa2e32859712a275621,晖来计算机科技有限公司,科技有限公司,辽宁省辛集县城东杨路K座,1505491200
430002507,aa9e76ab5b78e27e2532aa5c8fcb7f4d,四通传媒有限公司,网络有限公司,贵州省桂英县清城吴路m座,1449504000
530002508,181ba361aec8d36f1137bf51fb5c6371,四通传媒有限公司,传媒有限公司,贵州省上海市合川合山街H座,1502467200
530002509,43b42dec7ca716b03c937b307708c45c,飞利信传媒有限公司,传媒有限公司,内蒙古自治区雪梅县蓟州龙路l座,1485619200
930002510,b78cd89ddd846be29bbb146aa0313aab,飞利信信息有限公司,信息有限公司,青海省辽阳市锡山罗街b座,1508515200
