jid,hbh,sfd,mdd,qfsj,ddsj
720001706,3U803,宇市,深圳县,1577721600,1577980800
520001707,MF779,洁县,惠州县,1577721600,1577980800
520001708,SC124,想县,玉兰市,1577721600,1577980800
120001709,MU397,长春县,雪县,1577721600,1577980800
920001710,MD465,桂荣县,金凤县,1577721600,1577980800
320001712,MU363,上海县,兰英市,1577721600,1577980800
320001713,MF592,杰市,武汉县,1577721600,1577980800
520001714,HR373,红县,兴安盟县,1577721600,1577980800
820001715,SZ259,洁市,丽市,1577721600,1577980800
920001716,SC890,红霞县,建华市,1577721600,1577980800
120001718,3U274,丹市,斌县,1577721600,1577980800
220001719,WH512,关岭县,静县,1577721600,1577980800
820001721,HR421,帅县,楠市,1577721600,1577980800
620001722,MU496,红梅县,云市,1577721600,1577980800
220001723,TV643,佳县,淑兰市,1577721600,1577980800
620001724,WH925,潜江县,玲市,1577721600,1577980800
420001726,3U148,娟县,昆明县,1577721600,1577980800
120001727,3U437,英县,福州县,1577721600,1577980800
720001728,HK546,洁市,重庆市,1577721600,1577980800
420001729,HR735,宜都市,璐县,1577721600,1577980800
520001730,HK121,玉兰市,楠市,1577721600,1577980800
620001731,HK684,兴安盟县,深圳县,1577721600,1577980800
120001732,HR565,莉县,西安市,1577721600,1577980800
520001733,MU380,潮州市,辽阳市,1577721600,1577980800
120001734,CZ609,颖县,昆明县,1577721600,1577980800
420001735,3U542,东莞市,坤市,1577721600,1577980800
320001737,CJ908,桂花县,林市,1577721600,1577980800
620001738,TV224,哈尔滨市,太原县,1577721600,1577980800
620001739,SC685,红霞市,贵阳县,1577721600,1577980800
620001741,MD627,刚市,海燕县,1577721600,1577980800
620001742,CA341,齐齐哈尔市,博市,1577721600,1577980800
720001743,MD769,丽县,柳州市,1577721600,1577980800
220001744,WC109,瑞县,阜新市,1577721600,1577980800
520001745,SZ251,宜都县,博县,1577721600,1577980800
320001746,MF981,洋市,昆明县,1577721600,1577980800
620001747,HK325,玉梅县,六盘水市,1577721600,1577980800
420001748,SC356,永安县,潜江县,1577721600,1577980800
720001752,MD912,郑州县,北京市,1577721600,1577980800
120001753,MD825,晨市,台北市,1577721600,1577980800
620001754,MU982,军县,澳门县,1577721600,1577980800
720001755,TV970,斌市,强市,1577721600,1577980800
920001756,MD832,重庆市,大冶县,1577721600,1577980800
720001757,HK947,桂花县,桂英市,1577721600,1577980800
720001758,TV522,南昌县,俊市,1577721600,1577980800
320001759,WC370,兰州市,红梅市,1577721600,1577980800
920001761,CA233,太原县,哈尔滨县,1577721600,1577980800
320001763,CZ775,平市,辛集市,1577721600,1577980800
620001765,WC078,太原市,郑州县,1577721600,1577980800
620001766,WC905,呼和浩特县,桂荣县,1577721600,1577980800
520001767,HR092,玉市,石家庄市,1577721600,1577980800
920001768,MF495,深圳县,南昌县,1577721600,1577980800
320001769,WH195,广州县,贵阳市,1577721600,1577980800
220001770,SZ383,秀英市,雷县,1577721600,1577980800
220001771,TV572,畅市,玉梅县,1577721600,1577980800
620001773,CJ255,嘉禾市,汕尾市,1577721600,1577980800
320001774,HK532,宁德市,宜都市,1577721600,1577980800
420001775,MD104,嘉禾县,拉萨市,1577721600,1577980800
320001776,SC051,想县,西安市,1577721600,1577980800
620001777,3U607,呼和浩特县,沈阳县,1577721600,1577980800
320001778,3U239,伟市,金凤县,1577721600,1577980800
920001779,WC190,小红市,齐齐哈尔市,1577721600,1577980800
920001780,CA451,宇市,鹏县,1577721600,1577980800
920001782,SC928,兰州县,银川县,1577721600,1577980800
720001783,HK550,兰英市,郑州县,1577721600,1577980800
320001784,WC323,秀芳市,通辽县,1577721600,1577980800
620001785,MF666,佛山县,海口市,1577721600,1577980800
220001786,CJ182,玉英县,沈阳县,1577721600,1577980800
820001787,MF618,宜都市,马鞍山县,1577721600,1577980800
320001788,TV202,凤英市,丽丽县,1577721600,1577980800
120001789,TV545,兰州县,石家庄市,1577721600,1577980800
320001790,CA758,欣县,东市,1577721600,1577980800
720001791,MU343,建平县,太原市,1577721600,1577980800
220001792,WC096,佛山县,辽阳县,1577721600,1577980800
520001793,MD522,西宁县,丽市,1577721600,1577980800
520001794,HK064,天津县,杰市,1577721600,1577980800
120001795,CA073,勇市,桂荣市,1577721600,1577980800
920001796,MF578,哈尔滨市,银川市,1577721600,1577980800
920001797,3U936,金凤县,坤市,1577721600,1577980800
720001798,CA688,帆市,合肥县,1577721600,1577980800
220001799,SZ882,彬市,建县,1577721600,1577980800
320001800,SZ504,齐齐哈尔市,桂芳市,1577721600,1577980800
820001801,3U516,军县,桂英县,1577721600,1577980800
220001802,WC389,银川市,海门市,1577721600,1577980800
920001803,CJ876,拉萨市,太原县,1577721600,1577980800
420001804,HK484,拉萨市,台北县,1577721600,1577980800
320001805,MD590,张家港县,秀梅县,1577721600,1577980800
820001806,WC221,平县,通辽县,1577721600,1577980800
920001807,CZ157,六安县,桂珍市,1577721600,1577980800
520001808,CJ840,海口县,文市,1577721600,1577980800
420001809,SZ705,宜都县,辛集市,1577721600,1577980800
320001810,MU215,艳市,勇市,1577721600,1577980800
120001811,SZ136,英市,兰州县,1577721600,1577980800
820001813,SZ599,强县,雷市,1577721600,1577980800
920001815,HR761,东莞市,楠县,1577721600,1577980800
220001816,CZ951,六安市,洁县,1577721600,1577980800
720001817,WC888,平县,银川市,1577721600,1577980800
520001818,HK014,玉梅市,济南市,1577721600,1577980800
620001819,WC634,雪梅县,冬梅县,1577721600,1577980800
920001820,MD706,六盘水县,南昌县,1577721600,1577980800
720001821,CZ912,郑州市,南宁市,1577721600,1577980800
720001822,HK772,北京县,桂兰县,1577721600,1577980800
920001823,CJ071,长春县,刚市,1577721600,1577980800
320001824,3U527,太原市,浩市,1577721600,1577980800
920001826,SC119,秀华县,兴城县,1577721600,1577980800
220001827,HR512,丽县,太原县,1577721600,1577980800
320001828,CZ184,哈尔滨市,台北县,1577721600,1577980800
720001829,HK349,凯县,雷县,1577721600,1577980800
920001830,TV477,乌鲁木齐市,畅县,1577721600,1577980800
720001831,WH048,小红县,凤兰县,1577721600,1577980800
620001832,MD253,福州县,通辽县,1577721600,1577980800
420001833,CJ424,长春县,洁市,1577721600,1577980800
220001834,MU150,玉英县,桂珍县,1577721600,1577980800
520001835,WC354,福州市,志强市,1577721600,1577980800
720001836,MD088,宁县,长沙县,1577721600,1577980800
520001837,CZ875,英市,惠州市,1577721600,1577980800
820001838,SZ304,志强市,梧州县,1577721600,1577980800
620001839,WC865,武汉县,银川县,1577721600,1577980800
820001841,CJ478,超市,凯县,1577721600,1577980800
220001842,TV976,倩县,南昌市,1577721600,1577980800
120001843,CZ990,海门市,桂兰县,1577721600,1577980800
820001844,SC988,兰州县,金凤市,1577721600,1577980800
720001845,SC606,南昌县,淑兰市,1577721600,1577980800
720001846,MF631,南宁市,石家庄县,1577721600,1577980800
920001847,CA255,秀华县,云县,1577721600,1577980800
320001848,MU616,杰县,玉市,1577721600,1577980800
320001849,WH520,玉华县,健市,1577721600,1577980800
120001850,MU671,玉兰县,马鞍山县,1577721600,1577980800
920001851,HR372,阜新县,雪梅县,1577721600,1577980800
820001852,WH966,广州县,沈阳县,1577721600,1577980800
620001853,HK784,柳州市,邯郸市,1577721600,1577980800
220001854,TV015,宇市,云市,1577721600,1577980800
220001855,CZ036,呼和浩特市,楠县,1577721600,1577980800
220001856,CJ508,邯郸县,澳门市,1577721600,1577980800
720001857,CA045,刚县,楠县,1577721600,1577980800
520001858,MD773,宁德市,伟市,1577721600,1577980800
220001859,HK438,六盘水县,重庆市,1577721600,1577980800
920001860,SC844,福州市,桂珍市,1577721600,1577980800
220001862,HR564,深圳市,南昌市,1577721600,1577980800
520001863,MU760,英县,淮安市,1577721600,1577980800
720001866,WC195,建军县,拉萨县,1577721600,1577980800
920001867,MU739,艳市,南京县,1577721600,1577980800
920001868,HR236,畅市,昆明市,1577721600,1577980800
420001869,MU039,荆门市,贵阳市,1577721600,1577980800
420001870,WH528,汕尾市,福州县,1577721600,1577980800
320001871,SZ335,通辽县,燕县,1577721600,1577980800
320001873,WC102,辛集市,海口市,1577721600,1577980800
620001874,MD456,丽市,荆门县,1577721600,1577980800
320001875,3U900,通辽市,台北市,1577721600,1577980800
820001876,MF357,东县,艳市,1577721600,1577980800
320001877,CZ403,太原县,郑州市,1577721600,1577980800
320001878,MF876,长沙市,慧县,1577721600,1577980800
320001879,WC309,琳市,拉萨市,1577721600,1577980800
620001880,MU519,济南市,郑州市,1577721600,1577980800
520001881,WH398,合山县,丽丽县,1577721600,1577980800
120001882,TV877,邯郸县,亮县,1577721600,1577980800
520001885,CZ467,天津市,北京市,1577721600,1577980800
520001886,CZ294,志强县,桂芳市,1577721600,1577980800
520001887,CJ402,玉县,福州市,1577721600,1577980800
320001888,3U161,桂香县,潮州市,1577721600,1577980800
820001889,HR556,南昌市,刚市,1577721600,1577980800
620001891,CZ249,小红市,天津市,1577721600,1577980800
920001892,CZ596,辛集县,永安市,1577721600,1577980800
220001893,CJ291,琳县,洁市,1577721600,1577980800
420001894,CA620,淑华县,柳州县,1577721600,1577980800
820001895,MD599,小红市,雪市,1577721600,1577980800
920001896,CZ881,丽娟市,燕市,1577721600,1577980800
620001897,CA334,鑫县,通辽市,1577721600,1577980800
420001899,MU308,明县,武汉市,1577721600,1577980800
420001900,WC103,丽华县,俊县,1577721600,1577980800
520001901,HK282,乌鲁木齐市,秀珍市,1577721600,1577980800
620001902,WH954,南京市,瑜市,1577721600,1577980800
420001904,CZ879,颖县,辉市,1577721600,1577980800
220001905,CZ302,斌县,磊县,1577721600,1577980800
820001908,TV416,艳市,芳县,1577721600,1577980800
820001909,3U630,桂珍市,文县,1577721600,1577980800
420001910,SC179,哈尔滨县,嘉禾市,1577721600,1577980800
320001911,SZ124,柳州市,永安县,1577721600,1577980800
820001912,CA196,兰英市,南昌县,1577721600,1577980800
220001914,WC789,华市,晶县,1577721600,1577980800
620001915,MF884,上海市,宜都市,1577721600,1577980800
520001916,CZ530,柳州县,琴县,1577721600,1577980800
120001917,MD196,沈阳市,合肥市,1577721600,1577980800
120001919,CA065,辛集县,马鞍山市,1577721600,1577980800
720001920,MD391,张家港市,红梅市,1577721600,1577980800
520001921,HK973,杰市,琴县,1577721600,1577980800
720001922,CJ119,呼和浩特市,瑜市,1577721600,1577980800
320001923,HK545,芳市,海燕市,1577721600,1577980800
720001924,WH386,文市,北镇市,1577721600,1577980800
520001925,HK622,文县,兰英县,1577721600,1577980800
920001926,MU375,小红市,婷婷市,1577721600,1577980800
220001927,CZ489,玉梅市,冬梅县,1577721600,1577980800
120001928,MD366,文市,南宁县,1577721600,1577980800
520001930,MU625,梅市,西安市,1577721600,1577980800
120001931,WH440,马鞍山市,平市,1577721600,1577980800
620001932,HR159,琳县,莹县,1577721600,1577980800
420001933,MU728,东莞县,红市,1577721600,1577980800
720001934,HK958,兴城县,宁市,1577721600,1577980800
220001935,HK866,桂香市,香港市,1577721600,1577980800
320001936,HR347,平县,军市,1577721600,1577980800
520001937,MF026,南宁县,辽阳市,1577721600,1577980800
420001938,SZ298,郑州市,郑州县,1577721600,1577980800
720001940,3U195,嘉禾县,永安市,1577721600,1577980800
120001941,SC370,龙市,金凤县,1577721600,1577980800
820001942,WH843,太原县,永安市,1577721600,1577980800
820001944,MF553,洋县,璐县,1577721600,1577980800
220001945,SZ986,深圳市,玲市,1577721600,1577980800
620001946,SZ694,马鞍山县,华县,1577721600,1577980800
120001948,HR688,芳市,建华县,1577721600,1577980800
120001949,MU390,淑华市,上海市,1577721600,1577980800
620001950,CA261,伟市,佳县,1577721600,1577980800
920001951,MU633,乌鲁木齐县,大冶市,1577721600,1577980800
120001952,CZ941,通辽县,邯郸市,1577721600,1577980800
320001953,3U281,北京县,莉县,1577721600,1577980800
720001954,HK849,通辽市,济南县,1577721600,1577980800
820001955,CZ604,辛集市,合山市,1577721600,1577980800
320001956,CA739,雪县,春梅县,1577721600,1577980800
620001957,HR200,娜县,呼和浩特市,1577721600,1577980800
320001958,MU227,岩市,婷县,1577721600,1577980800
720001959,SZ172,成都市,马鞍山市,1577721600,1577980800
120001960,HK739,济南市,冬梅县,1577721600,1577980800
920001961,3U565,利县,秀兰市,1577721600,1577980800
220001962,3U595,莉市,桂芳县,1577721600,1577980800
120001963,HK322,永安市,贵阳市,1577721600,1577980800
320001964,MU373,春梅县,雪市,1577721600,1577980800
620001965,3U833,晶县,大冶县,1577721600,1577980800
420001966,WH554,飞市,秀梅市,1577721600,1577980800
920001967,3U730,雷县,峰县,1577721600,1577980800
220001968,CJ686,阜新市,艳县,1577721600,1577980800
820001970,SC647,桂珍县,洁市,1577721600,1577980800
420001971,CZ223,红县,兵县,1577721600,1577980800
320001972,MF896,丽丽市,杨县,1577721600,1577980800
320001973,MD433,惠州县,莹县,1577721600,1577980800
920001974,HK540,昆明市,东县,1577721600,1577980800
320001975,SZ582,北京市,西宁县,1577721600,1577980800
220001976,WC181,柳州县,秀英市,1577721600,1577980800
220001977,MU013,宁市,欢县,1577721600,1577980800
520001979,WC271,志强县,兰英县,1577721600,1577980800
920001980,TV710,北京县,台北县,1577721600,1577980800
220001981,WC147,昆明市,鹏县,1577721600,1577980800
220001982,CA801,柳市,杭州市,1577721600,1577980800
620001983,CZ558,涛市,丽华县,1577721600,1577980800
620001985,WH047,张家港县,楠市,1577721600,1577980800
920001986,CZ959,太原市,合肥县,1577721600,1577980800
820001987,HR271,武汉县,桂花市,1577721600,1577980800
520001989,MU184,强县,南昌市,1577721600,1577980800
920001990,3U983,西安市,凤英市,1577721600,1577980800
820001991,MD605,淑珍市,柳县,1577721600,1577980800
120001992,CA751,巢湖县,桂花市,1577721600,1577980800
620001993,SZ117,海口市,惠州县,1577721600,1577980800
620001994,HR769,海口市,欢市,1577721600,1577980800
520001996,SC026,天津县,武汉县,1577721600,1577980800
220001997,MF477,嘉禾市,兰州县,1577721600,1577980800
920001998,MU004,上海市,贵阳县,1577721600,1577980800
620001999,SC063,燕县,北镇市,1577721600,1577980800
720002000,CA957,石家庄市,秀荣县,1577721600,1577980800
220002001,WC783,深圳市,哈尔滨市,1577721600,1577980800
520002002,WC689,凤英市,桂荣市,1577721600,1577980800
120002003,CZ465,潮州县,六安县,1577721600,1577980800
720002004,TV797,磊县,佳县,1577721600,1577980800
120002005,HR390,辽阳市,静市,1577721600,1577980800
620002006,MD110,博市,楠县,1577721600,1577980800
620002007,MF293,宇县,上海市,1577721600,1577980800
520002008,CA570,潜江市,长沙县,1577721600,1577980800
420002009,HK751,辉县,兰州县,1577721600,1577980800
520002010,HR357,莹县,帅县,1577721600,1577980800
720002011,CA785,海门市,宇市,1577721600,1577980800
820002012,MU913,建平市,淑兰县,1577721600,1577980800
520002014,MU230,志强县,龙市,1577721600,1577980800
720002015,CJ880,秀梅县,张家港市,1577721600,1577980800
920002016,MU246,旭市,杭州市,1577721600,1577980800
220002017,WC425,梧州县,玲县,1577721600,1577980800
620002018,WC644,南京市,乌鲁木齐市,1577721600,1577980800
120002019,HR249,南宁县,雪市,1577721600,1577980800
120002020,TV984,兰州县,成都市,1577721600,1577980800
220002021,SC412,宜都县,淑英市,1577721600,1577980800
720002022,HK963,军县,银川县,1577721600,1577980800
520002023,TV570,郑州县,大冶市,1577721600,1577980800
820002024,CA191,银川县,璐县,1577721600,1577980800
520002025,HK966,军县,马鞍山市,1577721600,1577980800
320002026,HK974,秀云市,建平市,1577721600,1577980800
520002029,CJ952,石家庄市,桂香县,1577721600,1577980800
620002030,HR389,海口市,伟县,1577721600,1577980800
220002031,MD362,柳市,天津市,1577721600,1577980800
520002032,WC679,福州市,兴城县,1577721600,1577980800
120002033,SC132,云县,洁市,1577721600,1577980800
120002034,MU855,金凤市,辛集县,1577721600,1577980800
620002035,SC772,晶县,帅市,1577721600,1577980800
720002036,3U800,兴城市,波市,1577721600,1577980800
420002037,3U268,宜都市,柳市,1577721600,1577980800
820002038,CZ215,佳县,宁德市,1577721600,1577980800
720002039,HK038,霞县,凯市,1577721600,1577980800
720002040,3U603,梅市,桂芝县,1577721600,1577980800
920002041,TV434,艳县,巢湖市,1577721600,1577980800
720002042,HK957,合山市,郑州市,1577721600,1577980800
